"Gene.Names","Entry","phytoID","phytoAnnotation","Protein.names","Gene.Ontology.IDs","Gene.Ontology..biological.process.","Gene.Ontology..cellular.component.","Gene.Ontology..GO.","Gene.Ontology..molecular.function.","WT 32C vs WT 20C (mean)","WT 32C vs WT 20C (lfc)","WT 32C vs WT 20C (padj)","TS 32C vs TS 20C (mean)","TS 32C vs TS 20C (lfc)","TS 32C vs TS 20C (padj)","TS 20C vs WT 20C (mean)","TS 20C vs WT 20C (lfc)","TS 20C vs WT 20C (padj)","TS 32C vs WT 32C (mean)","TS 32C vs WT 32C (lfc)","TS 32C vs WT 32C (padj)"
"PHYPA_000760","A0A2K1L8H1","Pp3c1_17220","(1 of 6) PTHR19241:SF290 - ABC TRANSPORTER G FAMILY MEMBER 4-RELATED","ABC transporter domain-containing protein","GO:0005524; GO:0016020; GO:0016887; GO:0042626; GO:0055085; GO:0140359","transmembrane transport [GO:0055085]","membrane [GO:0016020]","membrane [GO:0016020]; ABC-type transporter activity [GO:0140359]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; ATPase-coupled transmembrane transporter activity [GO:0042626]; transmembrane transport [GO:0055085]","ABC-type transporter activity [GO:0140359]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; ATPase-coupled transmembrane transporter activity [GO:0042626]",341.850092034953,-1.80488280947385,9.78611850602727e-09,381.918731611422,-2.63788591317029,6.04706871695511e-17,608.378998907929,0.00490128353222362,0.999993322508911,121.111886093452,-0.176734342069536,0.407876787674342
"PHYPA_000789","A0A2K1L8K3","Pp3c1_18150","(1 of 1) PTHR24115:SF522 - KINESIN-LIKE PROTEIN NACK1","Kinesin motor domain-containing protein","GO:0003777; GO:0005524; GO:0005874; GO:0007018; GO:0008017","microtubule-based movement [GO:0007018]","microtubule [GO:0005874]","microtubule [GO:0005874]; ATP binding [GO:0005524]; microtubule binding [GO:0008017]; microtubule motor activity [GO:0003777]; microtubule-based movement [GO:0007018]","ATP binding [GO:0005524]; microtubule binding [GO:0008017]; microtubule motor activity [GO:0003777]",257.282807426502,-0.425570708487031,0.0388245547028917,233.309062200218,-1.00828305302519,0.00180419690572004,315.534884717474,0.00197074921380772,0.999993322508911,176.387863211067,-0.407663438067217,0.0617440472759094
"PHYPA_000843","A0A2K1L8Q1","Pp3c1_19370","(1 of 2) PTHR33621:SF2 - T17B22.18 PROTEIN","SAP domain-containing protein","","","","","",915.966376208379,-0.592513944804243,0.00865311372264116,843.729541849869,-1.22497154172962,0.00065709855679454,1189.68041218157,0.00172717766187274,0.999993322508911,576.69735234374,-0.475799533011797,0.013321879066934
"PHYPA_000905","A0A2K1L901","Pp3c1_20753","(1 of 11) 1.4.1.24 - 3-dehydroquinate synthase II / DHQ synthase II","Uncharacterized protein","GO:0003856; GO:0008652; GO:0009073; GO:0016491","amino acid biosynthetic process [GO:0008652]; aromatic amino acid family biosynthetic process [GO:0009073]","","3-dehydroquinate synthase activity [GO:0003856]; oxidoreductase activity [GO:0016491]; amino acid biosynthetic process [GO:0008652]; aromatic amino acid family biosynthetic process [GO:0009073]","3-dehydroquinate synthase activity [GO:0003856]; oxidoreductase activity [GO:0016491]",194.284773964144,-0.390540313052997,0.120334211135251,156.993054167927,-1.12555883988485,2.04415132885252e-06,226.177957845306,-0.00137550417426649,0.999993322508911,125.87930659045,-0.577140340911097,0.0267239327011615
"PHYPA_000917","A0A2K1L8Z8","Pp3c1_20930","(1 of 2) PTHR11817:SF28 - PLASTIDIAL PYRUVATE KINASE 4, CHLOROPLASTIC","pyruvate kinase (EC 2.7.1.40)","GO:0000287; GO:0004743; GO:0005524; GO:0005737; GO:0006096; GO:0016301; GO:0016310; GO:0030955","glycolytic process [GO:0006096]; phosphorylation [GO:0016310]","cytoplasm [GO:0005737]","cytoplasm [GO:0005737]; ATP binding [GO:0005524]; kinase activity [GO:0016301]; magnesium ion binding [GO:0000287]; potassium ion binding [GO:0030955]; pyruvate kinase activity [GO:0004743]; glycolytic process [GO:0006096]; phosphorylation [GO:0016310]","ATP binding [GO:0005524]; kinase activity [GO:0016301]; magnesium ion binding [GO:0000287]; potassium ion binding [GO:0030955]; pyruvate kinase activity [GO:0004743]",521.443441643448,-1.9184180157701,2.38444054698184e-13,678.405389429701,-1.6352936455171,2.79049278910128e-13,945.782350803788,0.00919839922147389,0.999993322508911,263.390128051851,0.469812683805727,0.0654281727874459
"PHYPA_000936","A0A2K1L904",NA,NA,"Uncharacterized protein","","","","","",44.2357073367555,-0.0795502039323031,0.806788169993813,38.3396837437663,-1.7614287483288,0.000240114193362693,55.3215601732475,0.00279152654904403,0.999993322508911,27.5412377521038,-0.895413317850654,0.0586135867991915
"PHYPA_000989","A0A2K1L959","Pp3c1_22185","(1 of 3) PTHR10288:SF5 - ZINC FINGER CCCH DOMAIN-CONTAINING PROTEIN 36-RELATED","C3H1-type domain-containing protein","GO:0003729; GO:0005634; GO:0005737; GO:0006355; GO:0010468; GO:0046872","regulation of DNA-templated transcription [GO:0006355]; regulation of gene expression [GO:0010468]","cytoplasm [GO:0005737]; nucleus [GO:0005634]","cytoplasm [GO:0005737]; nucleus [GO:0005634]; metal ion binding [GO:0046872]; mRNA binding [GO:0003729]; regulation of DNA-templated transcription [GO:0006355]; regulation of gene expression [GO:0010468]","metal ion binding [GO:0046872]; mRNA binding [GO:0003729]",349.311048493221,-0.761997113363051,6.20646259676005e-06,308.154013083531,-1.0415333074923,2.12651558679499e-06,438.111117861725,-0.00269898718734106,0.999993322508911,221.480332672451,-0.230482271911522,0.270468669235979
"PHYPA_001053","A0A2K1L9B7","Pp3c1_23170","(1 of 4) PTHR31448:SF3 - IFA-BINDING PROTEIN","GTD-binding domain-containing protein","GO:0016020; GO:0080115","","membrane [GO:0016020]","membrane [GO:0016020]; myosin XI tail binding [GO:0080115]","myosin XI tail binding [GO:0080115]",174.069032009618,0.0508555491674744,0.87324500308486,120.974502659704,-1.11801041551989,0.000420725779357063,172.327134051489,0.000470980042932108,0.999993322508911,122.662354530264,-1.15742379377947,0.000317036405011485
"PHYPA_001137","A0A2K1L9M6","Pp3c1_24890","","Uncharacterized protein","GO:0016020","","membrane [GO:0016020]","membrane [GO:0016020]","",98.1752169243912,-1.02698690616779,0.00124105151160421,96.9548256154216,-1.33722127198178,2.41545586022727e-05,141.016176827814,0.00151128742574051,0.999993322508911,55.1615995106797,-0.0461192641366471,0.848559812218706
"PHYPA_001138","A0A2K1L9M2","Pp3c1_24894","","Uncharacterized protein","","","","","",80.6323684316319,-0.991406400629967,0.00258755285560968,75.2226163045475,-1.29455355003267,7.43876949588874e-05,111.96069337993,-0.000233259787654895,0.999993322508911,44.6792681752093,-0.0539042670868591,0.802140432211099
"PHYPA_001154","A0A2K1L9M1","Pp3c1_25150","(1 of 2) KOG0149//KOG4205 - Predicted RNA-binding protein SEB4 (RRM superfamily) // RNA-binding protein musashi/mRNA cleavage and polyadenylation factor I complex, subunit HRP1","RRM domain-containing protein","GO:0003729; GO:0005737","","cytoplasm [GO:0005737]","cytoplasm [GO:0005737]; mRNA binding [GO:0003729]","mRNA binding [GO:0003729]",38.6779128837282,-0.95295446267421,0.0115281567421471,44.9134990273339,-1.03760667397909,0.0121349111403774,59.4933069821113,0.00319966790213698,0.999993322508911,24.5458515770611,0.0269850494333739,0.899181826975681
"PHYPA_001192","A0A2K1L9R1","Pp3c1_25950","(1 of 4) PTHR14326:SF17 - PROTEIN TPX2-RELATED","TPX2 C-terminal domain-containing protein","GO:0005634; GO:0005737; GO:0005819; GO:0005874; GO:0032147; GO:0060236","activation of protein kinase activity [GO:0032147]; regulation of mitotic spindle organization [GO:0060236]","cytoplasm [GO:0005737]; microtubule [GO:0005874]; nucleus [GO:0005634]; spindle [GO:0005819]","cytoplasm [GO:0005737]; microtubule [GO:0005874]; nucleus [GO:0005634]; spindle [GO:0005819]; activation of protein kinase activity [GO:0032147]; regulation of mitotic spindle organization [GO:0060236]","",351.225312250228,-1.11618668480136,9.55705989866213e-08,457.513531601484,-1.0887436114577,2.32858065109862e-06,566.891811581889,0.0119332778102004,0.999993322508911,246.444642693865,0.293743629935939,0.168568310041223
"PHYPA_001194","A9RPS9","Pp3c1_25970","(1 of 1) PTHR24031:SF283 - DEAD/DEAH BOX HELICASE-LIKE PROTEIN","Helicase ATP-binding domain-containing protein","GO:0003676; GO:0005524; GO:0005730","","nucleolus [GO:0005730]","nucleolus [GO:0005730]; ATP binding [GO:0005524]; nucleic acid binding [GO:0003676]","ATP binding [GO:0005524]; nucleic acid binding [GO:0003676]",131.100501434712,-0.407364198343805,0.0915314172235358,124.75328000691,-1.45657422991256,2.82523296403446e-05,172.794135380329,0.00457609045260448,0.999993322508911,83.9644461293309,-0.620649763893817,0.0184679812035454
"PHYPA_001242","A0A2K1L9W5","Pp3c1_27180","(1 of 1) 3.6.1.17 - Bis(5'-nucleosyl)-tetraphosphatase (asymmetrical) / Dinucleosidetetraphosphatase (asymmetrical)","Nudix hydrolase domain-containing protein","GO:0006753; GO:0008893; GO:0009507; GO:0019693; GO:0034432","nucleoside phosphate metabolic process [GO:0006753]; ribose phosphate metabolic process [GO:0019693]","chloroplast [GO:0009507]","chloroplast [GO:0009507]; bis(5'-adenosyl)-pentaphosphatase activity [GO:0034432]; guanosine-3',5'-bis(diphosphate) 3'-diphosphatase activity [GO:0008893]; nucleoside phosphate metabolic process [GO:0006753]; ribose phosphate metabolic process [GO:0019693]","bis(5'-adenosyl)-pentaphosphatase activity [GO:0034432]; guanosine-3',5'-bis(diphosphate) 3'-diphosphatase activity [GO:0008893]",347.497488525541,-1.10724738573631,5.50815231814664e-11,341.808266731025,-1.0567213711332,1.65383585789432e-09,478.47689499817,-0.00130161299470673,0.999993322508911,213.925073288045,0.0213428128906847,0.944653365945247
"PHYPA_001247","A0A2K1L9X4","Pp3c1_27330","(1 of 12) PTHR21596:SF3 - F16A14.2-RELATED","Uncharacterized protein","","","","","",73.3564597527912,-1.23309886058748,1.25048211241132e-05,81.6439623994156,-1.18202981773364,0.00282241361927627,112.959759649023,0.00417016555293551,0.999993322508911,42.901229697943,0.0269220555537049,0.90695630334462
"PHYPA_001257","A9RQ18","Pp3c1_27630","(1 of 7) PTHR31190:SF27 - ETHYLENE-RESPONSIVE TRANSCRIPTION FACTOR CRF1-RELATED","AP2/ERF domain-containing protein","GO:0003677; GO:0003700; GO:0005634","","nucleus [GO:0005634]","nucleus [GO:0005634]; DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]","DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]",393.225074944188,-0.0245466209820902,0.942732445410492,346.487887166255,-1.17620331652076,3.23597713621153e-09,447.64506617053,0.00892734842404619,0.999993322508911,292.902759584593,-0.808893541842056,2.64990430559517e-05
"PHYPA_001286","A9RQ44","Pp3c1_28210","(1 of 13) KOG0087 - GTPase Rab11/YPT3, small G protein superfamily","Uncharacterized protein","GO:0003924; GO:0005525; GO:0005768; GO:0016192","vesicle-mediated transport [GO:0016192]","endosome [GO:0005768]","endosome [GO:0005768]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; vesicle-mediated transport [GO:0016192]","GTP binding [GO:0005525]; GTPase activity [GO:0003924]",558.299131598287,-0.957502002336868,5.21800633184535e-10,525.299899402225,-1.15214673801896,1.6475362465814e-10,746.592133303141,-0.000575216587692733,0.999993322508911,341.347302225421,-0.117781444121853,0.609486514655991
"PHYPA_001357","A0A2K1LA76",NA,NA,"Fructose-bisphosphate aldolase (EC 4.1.2.13)","GO:0004332; GO:0005829; GO:0006096; GO:0030388","fructose 1,6-bisphosphate metabolic process [GO:0030388]; glycolytic process [GO:0006096]","cytosol [GO:0005829]","cytosol [GO:0005829]; fructose-bisphosphate aldolase activity [GO:0004332]; fructose 1,6-bisphosphate metabolic process [GO:0030388]; glycolytic process [GO:0006096]","fructose-bisphosphate aldolase activity [GO:0004332]",65.9456795041196,-0.67360386193933,0.0454300739751065,71.6144112013533,-1.12843410162616,0.0013792670051859,95.1992816314262,0.00288420201125408,0.999993322508911,42.9767030375554,-0.0298409529206718,0.907842569113575
"PHYPA_001444","A0A2K1LAG2","Pp3c1_31540","(1 of 12) 2.7.7.27 - Glucose-1-phosphate adenylyltransferase / ADP-glucose synthase","Glucose-1-phosphate adenylyltransferase (EC 2.7.7.27) (ADP-glucose pyrophosphorylase)","GO:0005524; GO:0005978; GO:0008878; GO:0009507; GO:0019252","glycogen biosynthetic process [GO:0005978]; starch biosynthetic process [GO:0019252]","chloroplast [GO:0009507]","chloroplast [GO:0009507]; ATP binding [GO:0005524]; glucose-1-phosphate adenylyltransferase activity [GO:0008878]; glycogen biosynthetic process [GO:0005978]; starch biosynthetic process [GO:0019252]","ATP binding [GO:0005524]; glucose-1-phosphate adenylyltransferase activity [GO:0008878]",147.327083867706,-2.56312324740092,1.78989152944447e-09,170.37456046446,-1.02013471658011,0.0505567911366685,268.998680700853,0.000332845864294888,0.999993322508911,51.2968493427965,0.131654979305162,0.404593910282116
"PHYPA_001455","A0A2K1LAH1","Pp3c1_31850","","Uncharacterized protein","","","","","",65.057544988298,-2.18741681715244,1.88809697651746e-09,46.3566015850438,-2.9338357462113,1.69587908514392e-10,96.6982859015332,-0.00588119532693549,0.999993322508911,15.5827538139537,-0.16291782425713,0.223726054111823
"PHYPA_001484","A0A2K1LAK4","Pp3c1_32350","","Uncharacterized protein","","","","","",57.6034668934359,-1.56898036160579,4.80268491958884e-06,69.2438141366906,-1.29297734823328,0.0167926457018728,98.4748501664345,0.00184578551480094,0.999993322508911,29.226996938514,0.0409661895026618,0.834999119802007
"PHYPA_001504","A0A2K1LAM6","Pp3c1_32730","(1 of 3) PF00072//PF02518 - Response regulator receiver domain (Response_reg)  // Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase (HATPase_c)","Sensory histidine protein kinase","GO:0000155; GO:0009927; GO:0016020; GO:0046777","protein autophosphorylation [GO:0046777]","membrane [GO:0016020]","membrane [GO:0016020]; histidine phosphotransfer kinase activity [GO:0009927]; phosphorelay sensor kinase activity [GO:0000155]; protein autophosphorylation [GO:0046777]","histidine phosphotransfer kinase activity [GO:0009927]; phosphorelay sensor kinase activity [GO:0000155]",291.005538809108,-1.2468613296091,5.6107351429597e-07,265.011571652872,-1.07711508890823,0.00035176413641783,397.150611216674,-0.00380917534142619,0.999993322508911,161.507902160108,-0.00530854131106652,0.987456529285104
"PHYPA_001637","A9RTY7","Pp3c1_35350","(1 of 1) PTHR19848 - WD40 REPEAT PROTEIN","NLE domain-containing protein","GO:0000027; GO:0005730","ribosomal large subunit assembly [GO:0000027]","nucleolus [GO:0005730]","nucleolus [GO:0005730]; ribosomal large subunit assembly [GO:0000027]","",169.869233571659,-0.555211378459511,0.0318845041586401,181.97835464908,-1.01439514339568,0.000766873353177996,232.804524336432,0.0048641040772658,0.999993322508911,120.382984791316,-0.0729231108367579,0.777750194636503
"PHYPA_001688","A0A2K1LB68","Pp3c1_36300","(1 of 6) KOG4210 - Nuclear localization sequence binding protein","RRM domain-containing protein","GO:0003723; GO:1990904","","ribonucleoprotein complex [GO:1990904]","ribonucleoprotein complex [GO:1990904]; RNA binding [GO:0003723]","RNA binding [GO:0003723]",1320.30484693803,-0.663798299486304,0.0280714324042301,1360.90378085725,-1.23989593474144,0.000152729326634489,1852.52390821331,0.00284063984499699,0.999993322508911,841.542179953889,-0.136241830450225,0.55393338932046
"PHYPA_001700","A0A2K1LB64","Pp3c1_36490","(1 of 4) PTHR31585:SF2 - FOLATE-BIOPTERIN TRANSPORTER 7-RELATED","Uncharacterized protein","GO:0016020","","membrane [GO:0016020]","membrane [GO:0016020]","",75.0369891008163,-2.13846797118687,9.63921600655335e-11,96.8898698755174,-1.49062909405914,0.00126735011501983,138.047101722043,0.00398057602511149,0.999993322508911,35.3859750868434,0.133275487396869,0.373798265707903
"PHYPA_001779","A9T0R0","Pp3c1_38440","(1 of 12) PTHR22952:SF90 - BASIC LEUCINE ZIPPER 63","BZIP domain-containing protein","GO:0000976; GO:0003700; GO:0005634; GO:0045893","positive regulation of DNA-templated transcription [GO:0045893]","nucleus [GO:0005634]","nucleus [GO:0005634]; DNA-binding transcription factor activity [GO:0003700]; transcription cis-regulatory region binding [GO:0000976]; positive regulation of DNA-templated transcription [GO:0045893]","DNA-binding transcription factor activity [GO:0003700]; transcription cis-regulatory region binding [GO:0000976]",1142.4515340167,-2.20560079454897,1.60168487757968e-19,1466.83727036687,-2.28918085336348,7.05113142963918e-11,2203.43292669318,0.00508412352880252,0.999993322508911,428.528382933118,0.141301604742642,0.540430662966128
"PHYPA_001812","A0A2K1LBI2","Pp3c1_39100","(1 of 10) PTHR10177:SF212 - CYCLIN-A2-1-RELATED","Cyclin N-terminal domain-containing protein","GO:0000079; GO:0000307; GO:0005634; GO:0005737; GO:0016538; GO:0044772; GO:0051301","cell division [GO:0051301]; mitotic cell cycle phase transition [GO:0044772]; regulation of cyclin-dependent protein serine/threonine kinase activity [GO:0000079]","cyclin-dependent protein kinase holoenzyme complex [GO:0000307]; cytoplasm [GO:0005737]; nucleus [GO:0005634]","cyclin-dependent protein kinase holoenzyme complex [GO:0000307]; cytoplasm [GO:0005737]; nucleus [GO:0005634]; cyclin-dependent protein serine/threonine kinase regulator activity [GO:0016538]; cell division [GO:0051301]; mitotic cell cycle phase transition [GO:0044772]; regulation of cyclin-dependent protein serine/threonine kinase activity [GO:0000079]","cyclin-dependent protein serine/threonine kinase regulator activity [GO:0016538]",67.1097387240169,-0.695521630359737,0.0340495708373608,67.9431525686425,-1.24456455037917,0.00454355898070731,95.085721512694,0.00188017998671709,0.999993322508911,40.6048449999793,-0.0904659237782574,0.659643133833922
"PHYPA_001966","A0A2K1LBX8","Pp3c1_42830","(1 of 1) PTHR13142 - INNER CENTROMERE PROTEIN","Inner centromere protein ARK-binding domain-containing protein","GO:0005634; GO:0005737; GO:0005819","","cytoplasm [GO:0005737]; nucleus [GO:0005634]; spindle [GO:0005819]","cytoplasm [GO:0005737]; nucleus [GO:0005634]; spindle [GO:0005819]","",299.453509916068,-0.488775473606854,0.0454813481641794,266.130165119894,-1.09667883220841,0.00418351761483807,374.213611639149,0.000992130389576512,0.999993322508911,193.22704965996,-0.460973018268057,0.0527083805098051
"PHYPA_002109","A0A2K1KZV9","Pp3c2_2730","","Uncharacterized protein","GO:0016020","","membrane [GO:0016020]","membrane [GO:0016020]","",345.762871987808,-0.448159011758014,0.0779993629576353,297.810187301896,-1.19691172275977,1.59348917444852e-08,421.793519442074,0.00102094264763535,0.999993322508911,223.605641021112,-0.500668133227139,0.0344175029584814
"PHYPA_002147","Q2ABS0","Pp3c2_3370","(1 of 9) PTHR31140:SF1 - B3 DOMAIN-CONTAINING TRANSCRIPTION FACTOR ABI3","Transcription factor ABI3-like","GO:0003677; GO:0003700","","","DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]","DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]",847.059204775282,-0.81629867756433,1.50853739295056e-05,751.89551656754,-1.14231336173339,1.06617696110462e-08,1084.22477102964,-0.00247505880522809,0.999993322508911,520.288696070986,-0.234098326177341,0.267051429150621
"PHYPA_002149","A0A2K1L002","Pp3c2_3430","(1 of 1) PTHR23083//PTHR23083:SF446 - TETRATRICOPEPTIDE REPEAT PROTEIN, TPR","Uncharacterized protein","","","","","",93.5561800906256,-0.466975005369685,0.0643482703120622,83.3302955816878,-1.01254863265288,0.00134061160702223,114.931665170511,0.00104131346275288,0.999993322508911,62.4299184354077,-0.228556058385518,0.31688155413933
"PHYPA_002215","A0A2K1L072","Pp3c2_4600","(1 of 12) PTHR22952:SF90 - BASIC LEUCINE ZIPPER 63","BZIP domain-containing protein","GO:0000976; GO:0003700; GO:0005634; GO:0045893","positive regulation of DNA-templated transcription [GO:0045893]","nucleus [GO:0005634]","nucleus [GO:0005634]; DNA-binding transcription factor activity [GO:0003700]; transcription cis-regulatory region binding [GO:0000976]; positive regulation of DNA-templated transcription [GO:0045893]","DNA-binding transcription factor activity [GO:0003700]; transcription cis-regulatory region binding [GO:0000976]",70.7844944484267,-0.420981920348659,0.182232449385469,70.9535424713031,-1.52055605056838,0.00202423651419632,100.159785937635,0.003945433859651,0.999993322508911,42.1265665217876,-0.10611293871694,0.457572889920429
"PHYPA_002294","A0A2K1L0F2","Pp3c2_6080","(1 of 3) PTHR31802:SF3 - 32 KDA HEAT SHOCK PROTEIN","C2H2-type domain-containing protein","GO:0005730","","nucleolus [GO:0005730]","nucleolus [GO:0005730]","",2106.8632440208,-0.302296361205322,0.169015889431909,1826.01088243136,-1.0413478352866,0.000178849857008274,2477.6908405263,0.00192417917919019,0.999993322508911,1463.89993738719,-0.596952479431977,0.000628556333151514
"PHYPA_002311","A0A2K1L0G8","Pp3c2_6410","","Cathepsin propeptide inhibitor domain-containing protein","","","","","",44.3990520980385,-1.22456615108188,0.000568023746231428,68.9258183965218,-1.00825300024641,0.0320501601853801,83.3239532957854,0.0046929205479709,0.999993322508911,30.668227143943,0.139480876711033,0.419939237024022
