"Gene.Names","Entry","phytoID","phytoAnnotation","Protein.names","Gene.Ontology.IDs","Gene.Ontology..biological.process.","Gene.Ontology..cellular.component.","Gene.Ontology..GO.","Gene.Ontology..molecular.function.","WT 32C vs WT 20C (mean)","WT 32C vs WT 20C (lfc)","WT 32C vs WT 20C (padj)","TS 32C vs TS 20C (mean)","TS 32C vs TS 20C (lfc)","TS 32C vs TS 20C (padj)","TS 20C vs WT 20C (mean)","TS 20C vs WT 20C (lfc)","TS 20C vs WT 20C (padj)","TS 32C vs WT 32C (mean)","TS 32C vs WT 32C (lfc)","TS 32C vs WT 32C (padj)"
"PHYPA_005557","A0A2K1KXQ2","Pp3c3_38240","(1 of 2) PTHR13301//PTHR13301:SF66 - X-BOX TRANSCRIPTION FACTOR-RELATED","RING-type domain-containing protein","","","","","",121.254529766152,-0.0935407414944319,0.765946067548093,74.514632130368,-1.04529532549839,0.000588874356041671,116.856792106254,-0.00563560377501209,0.999993322508911,78.9121023640541,-1.19737827505344,3.07604155126071e-05
"PHYPA_005648","A0A2K1KLU8",NA,NA,"Tubulin alpha chain","GO:0000226; GO:0000278; GO:0005200; GO:0005525; GO:0005737; GO:0005874; GO:0016787","microtubule cytoskeleton organization [GO:0000226]; mitotic cell cycle [GO:0000278]","cytoplasm [GO:0005737]; microtubule [GO:0005874]","cytoplasm [GO:0005737]; microtubule [GO:0005874]; GTP binding [GO:0005525]; hydrolase activity [GO:0016787]; structural constituent of cytoskeleton [GO:0005200]; microtubule cytoskeleton organization [GO:0000226]; mitotic cell cycle [GO:0000278]","GTP binding [GO:0005525]; hydrolase activity [GO:0016787]; structural constituent of cytoskeleton [GO:0005200]",943.595033843721,0.241866534186306,0.406815442739521,499.42525691462,-0.203086774895507,0.495098243752946,694.367633789251,-0.00842290441593232,0.999993322508911,743.724067985195,-1.12828752280183,1.64582621565106e-05
"PHYPA_005650","A0A2K1KLU8",NA,NA,"Tubulin alpha chain","GO:0000226; GO:0000278; GO:0005200; GO:0005525; GO:0005737; GO:0005874; GO:0016787","microtubule cytoskeleton organization [GO:0000226]; mitotic cell cycle [GO:0000278]","cytoplasm [GO:0005737]; microtubule [GO:0005874]","cytoplasm [GO:0005737]; microtubule [GO:0005874]; GTP binding [GO:0005525]; hydrolase activity [GO:0016787]; structural constituent of cytoskeleton [GO:0005200]; microtubule cytoskeleton organization [GO:0000226]; mitotic cell cycle [GO:0000278]","GTP binding [GO:0005525]; hydrolase activity [GO:0016787]; structural constituent of cytoskeleton [GO:0005200]",650.447076951159,0.271938543589596,0.343273176675072,348.611373778335,-0.204341689314553,0.464184054004949,476.057864700853,-0.00949289140187121,0.999993322508911,519.540355635972,-1.11851206787301,1.27741411063785e-05
"PHYPA_005821","A0A2K1KMC0","Pp3c4_5790","","C2H2-type domain-containing protein","","","","","",125.401102207616,-1.50057198486884,3.04725395036376e-08,69.5425113297233,-2.32466082666489,3.3459157441114e-07,154.939296596139,-0.0110552897696728,0.776079977436896,41.0883665817624,-1.30958168399224,0.00296826025965559
"PHYPA_005854","A9SZR0","Pp3c4_6620","(1 of 16) 2.7.1.107 - Diacylglycerol kinase (ATP) / Diglyceride kinase","Uncharacterized protein","","","","","",719.234573494798,-1.31806539310367,1.40909735639781e-06,412.856237865941,-3.68278603468276,1.74463969512259e-20,917.567522730647,-0.00474141674947969,0.999993322508911,220.383093171676,-2.724198273092,2.71731524176004e-25
"PHYPA_005995","A0A2K1KMU9","Pp3c4_9940","(1 of 16) PTHR32370:SF6 - ROOT PHOTOTROPISM PROTEIN 3","NPH3 domain-containing protein","GO:0016567","protein ubiquitination [GO:0016567]","","protein ubiquitination [GO:0016567]","",226.743061900624,0.709538659011227,0.00689875641957528,149.000240093514,-0.354203791401968,0.178949425590557,170.386751702094,0.00164974665382299,0.999993322508911,203.817719514648,-1.11116040086398,3.33268821983195e-07
"PHYPA_006604","Q8GS38","Pp3c4_22490","(1 of 6) PF06351 - Allene oxide cyclase (Allene_ox_cyc)","allene-oxide cyclase (EC 5.3.99.6)","GO:0009507; GO:0009695; GO:0046423","jasmonic acid biosynthetic process [GO:0009695]","chloroplast [GO:0009507]","chloroplast [GO:0009507]; allene-oxide cyclase activity [GO:0046423]; jasmonic acid biosynthetic process [GO:0009695]","allene-oxide cyclase activity [GO:0046423]",745.557102803936,-0.25373706639843,0.347951436062394,234.633463178702,-0.104036197651113,0.757998634338331,553.636532212788,-1.426381205389,0.0110736182505787,423.723132903543,-1.13429000153865,0.0361830108332719
"PHYPA_007850","A0A2K1KK85","Pp3c5_18360","","Uncharacterized protein","","","","","",96.9518098327707,0.119574072661225,0.71419245987626,27.2879370325712,-0.558551532319486,0.131851659757278,64.7117712046079,-0.00745725300880987,0.536338102530548,58.9097197078894,-2.55800371625633,4.49858663833776e-11
"PHYPA_007882","A0A2K1KKB0","Pp3c5_19400","","Uncharacterized protein","","","","","",73.6572780417469,0.00940230538031963,0.981573680575284,17.8904517129095,-1.88752529457847,0.00184871058633532,52.0150999208159,-1.05330313639855,0.0357779044380284,39.1996663509433,-3.41220630879761,1.00172011607915e-12
"PHYPA_008032","A0A2K1KKQ7","Pp3c5_22500","","Uncharacterized protein","GO:0016020","","membrane [GO:0016020]","membrane [GO:0016020]","",106.093563995997,-0.559590562722547,0.114616067378266,15.3821562917933,-0.284647291014514,0.249106034457459,82.9790356244423,-0.00769575946471143,0.0128206631602494,38.3798502868751,-2.85915275682935,1.52540589120834e-09
"PHYPA_008103","A0A2K1KKX4","Pp3c5_24370","(1 of 7) PTHR33143:SF6 - F16F4.1 PROTEIN-RELATED","VQ domain-containing protein","GO:0005634","","nucleus [GO:0005634]","nucleus [GO:0005634]","",299.93055387102,-0.00237241618505607,0.993684763243556,153.734920529056,-0.2167777014674,0.434925888160775,237.261784694527,-0.605229879200765,0.0876992552214675,215.184770099888,-1.02819255895906,1.75502728189363e-07
"PHYPA_008329","A0A2K1KDV3","Pp3c6_520","(1 of 35) 2.4.1.207 - Xyloglucan:xyloglucosyl transferase / Xyloglucan endotransglycosylase","Xyloglucan endotransglucosylase/hydrolase (EC 2.4.1.207)","GO:0004553; GO:0010411; GO:0016762; GO:0042546; GO:0048046; GO:0071555","cell wall biogenesis [GO:0042546]; cell wall organization [GO:0071555]; xyloglucan metabolic process [GO:0010411]","apoplast [GO:0048046]","apoplast [GO:0048046]; hydrolase activity, hydrolyzing O-glycosyl compounds [GO:0004553]; xyloglucan:xyloglucosyl transferase activity [GO:0016762]; cell wall biogenesis [GO:0042546]; cell wall organization [GO:0071555]; xyloglucan metabolic process [GO:0010411]","hydrolase activity, hydrolyzing O-glycosyl compounds [GO:0004553]; xyloglucan:xyloglucosyl transferase activity [GO:0016762]",192.529997037864,0.432413501512312,0.1786825320645,84.0465567776041,0.0608180228305322,0.856333443852149,112.065023083627,-0.0037425459467692,0.999993322508911,162.677042034694,-1.14563164334857,0.00653727883360117
"PHYPA_008452","A0A2K1KE78","Pp3c6_3530","(1 of 28) PF02298 - Plastocyanin-like domain (Cu_bind_like)","Phytocyanin domain-containing protein","GO:0009055","","","electron transfer activity [GO:0009055]","electron transfer activity [GO:0009055]",549.331318741059,-0.892898163843178,1.33676327754682e-05,271.708003727953,-1.88734523019913,1.52101831871292e-05,588.070445327335,-0.0082695934219986,0.916408106551627,234.782177711312,-1.73258931519711,1.9455208748762e-11
"PHYPA_009455","A0A2K1KH24","Pp3c6_25090","","Plastid lipid-associated protein/fibrillin conserved domain-containing protein","","","","","",56.2014019824013,0.0801095213794284,0.816086423746757,17.456822830185,-0.195731450160975,0.494351935775412,37.7877235017614,-0.00815800833052584,0.413699960414772,35.5630306909624,-1.93551117728025,0.000105331002795508
"PHYPA_009459","A0A2K1KH26","Pp3c6_25220","(1 of 5) 1.1.3.8 - L-gulonolactone oxidase / L-gulono-gamma-lactone oxidase","FAD-binding PCMH-type domain-containing protein","GO:0016020; GO:0016491; GO:0016899; GO:0071949","","membrane [GO:0016020]","membrane [GO:0016020]; FAD binding [GO:0071949]; oxidoreductase activity [GO:0016491]; oxidoreductase activity, acting on the CH-OH group of donors, oxygen as acceptor [GO:0016899]","FAD binding [GO:0071949]; oxidoreductase activity [GO:0016491]; oxidoreductase activity, acting on the CH-OH group of donors, oxygen as acceptor [GO:0016899]",219.876877146701,0.364686579512914,0.238295768667244,88.377313007465,0.117025878702027,0.737623335151761,127.889445769248,-0.0116905540684019,0.241216952234758,178.364304737871,-1.21224022492971,0.00416755216573803
"PHYPA_009462","A0A2K1KH35","Pp3c6_25270","(1 of 5) 1.1.3.8 - L-gulonolactone oxidase / L-gulono-gamma-lactone oxidase","FAD-binding PCMH-type domain-containing protein","GO:0016491; GO:0016899; GO:0071949","","","FAD binding [GO:0071949]; oxidoreductase activity [GO:0016491]; oxidoreductase activity, acting on the CH-OH group of donors, oxygen as acceptor [GO:0016899]","FAD binding [GO:0071949]; oxidoreductase activity [GO:0016491]; oxidoreductase activity, acting on the CH-OH group of donors, oxygen as acceptor [GO:0016899]",7451.47074844201,0.582046080124046,0.0457628776695504,2634.02866222519,0.555524146971923,0.124326372368087,3547.2931793929,-0.0140266760471067,0.00437715414272082,6451.74946565262,-1.13311398166432,0.000303981364697787
"PHYPA_010185","A0A2K1KB51","Pp3c7_9800","(1 of 3) PTHR10161 - TARTRATE-RESISTANT ACID PHOSPHATASE TYPE 5","Purple acid phosphatase (EC 3.1.3.2)","GO:0003993; GO:0008198; GO:0008199; GO:0016020","","membrane [GO:0016020]","membrane [GO:0016020]; acid phosphatase activity [GO:0003993]; ferric iron binding [GO:0008199]; ferrous iron binding [GO:0008198]","acid phosphatase activity [GO:0003993]; ferric iron binding [GO:0008199]; ferrous iron binding [GO:0008198]",565.244062535262,0.0606977535416543,0.820695940485755,279.131210748015,-0.092199282191984,0.760740216365166,425.548302087906,-0.787905033152399,0.00483291802849156,416.075879858021,-1.04306789227384,1.00854417861835e-09
"PHYPA_012025","A9TFP6","Pp3c8_24760","(1 of 7) PTHR11034 - N-MYC DOWNSTREAM REGULATED","Uncharacterized protein","","","","","",321.182076828708,0.215886561646234,0.277120177854936,150.154705063185,-0.482068924274234,0.0561327330969644,239.511054982688,-0.0273025836435059,0.112272328086605,230.246185740688,-1.47054406683412,8.86416466407776e-16
"PHYPA_012120","A0A2K1K1K5","Pp3c9_1490","(1 of 7) PTHR11817:SF5 - PYRUVATE KINASE-RELATED","Pyruvate kinase (EC 2.7.1.40)","GO:0000287; GO:0004743; GO:0005524; GO:0005737; GO:0006096; GO:0016301; GO:0016310; GO:0030955","glycolytic process [GO:0006096]; phosphorylation [GO:0016310]","cytoplasm [GO:0005737]","cytoplasm [GO:0005737]; ATP binding [GO:0005524]; kinase activity [GO:0016301]; magnesium ion binding [GO:0000287]; potassium ion binding [GO:0030955]; pyruvate kinase activity [GO:0004743]; glycolytic process [GO:0006096]; phosphorylation [GO:0016310]","ATP binding [GO:0005524]; kinase activity [GO:0016301]; magnesium ion binding [GO:0000287]; potassium ion binding [GO:0030955]; pyruvate kinase activity [GO:0004743]",117.671745870328,-0.743871690783012,0.00451491522413878,17.0238843756074,-0.611082846644342,0.117725650067866,88.4058300969689,-2.58043481881134,1.08213588004112e-11,46.1081049393463,-2.89201777312279,4.5964564996093e-12
"PHYPA_013027","A0A2K1K439",NA,NA,"Uncharacterized protein","","","","","",228.73623014291,-0.346825551337782,0.184088168899215,103.493510242187,-0.835921504847915,0.0662772301593879,210.857936805084,-0.0048065513723849,0.999993322508911,121.477072606899,-1.6257494318221,1.16016996670879e-05
"PHYPA_013887","A0A2K1JZ20","Pp3c10_14590","(1 of 7) PTHR13018:SF47 - ERD (EARLY-RESPONSIVE TO DEHYDRATION STRESS) FAMILY PROTEIN-RELATED","ERD4-related membrane protein","GO:0005227; GO:0005886","","plasma membrane [GO:0005886]","plasma membrane [GO:0005886]; calcium activated cation channel activity [GO:0005227]","calcium activated cation channel activity [GO:0005227]",341.275092227576,1.47179273992309,2.01406666493761e-11,130.276082113442,0.352565493808207,0.243489003901221,143.178035143265,-0.0205864584847001,0.2206554884625,323.553425110113,-1.61729748588751,2.04103327273657e-09
"PHYPA_014678","A9U4N3","Pp3c11_6620","(1 of 7) PTHR19375:SF232 - MEDIATOR OF RNA POLYMERASE II TRANSCRIPTION SUBUNIT 37E-RELATED","Predicted protein","GO:0005524; GO:0005737; GO:0016887; GO:0031072; GO:0042026; GO:0044183; GO:0051085; GO:0140662","chaperone cofactor-dependent protein refolding [GO:0051085]; protein refolding [GO:0042026]","cytoplasm [GO:0005737]","cytoplasm [GO:0005737]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; ATP-dependent protein folding chaperone [GO:0140662]; heat shock protein binding [GO:0031072]; protein folding chaperone [GO:0044183]; chaperone cofactor-dependent protein refolding [GO:0051085]; protein refolding [GO:0042026]","ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; ATP-dependent protein folding chaperone [GO:0140662]; heat shock protein binding [GO:0031072]; protein folding chaperone [GO:0044183]",3321.94543262359,0.215396726762364,0.375224620242224,2062.53261568834,-0.955718195513471,0.000549918280049556,2944.02060946469,-0.00185923972038579,0.999993322508911,2432.12131032413,-1.35480546521383,7.34277809913672e-11
"PHYPA_014856","A9SAY5","Pp3c11_10380","(1 of 7) PTHR24056:SF178 - CYCLIN-DEPENDENT KINASE B2-1-RELATED","Protein kinase domain-containing protein","GO:0000082; GO:0000307; GO:0004693; GO:0005524; GO:0005634; GO:0005737; GO:0006468; GO:0007165; GO:0010033; GO:0010389; GO:0010468; GO:0030332","G1/S transition of mitotic cell cycle [GO:0000082]; protein phosphorylation [GO:0006468]; regulation of G2/M transition of mitotic cell cycle [GO:0010389]; regulation of gene expression [GO:0010468]; response to organic substance [GO:0010033]; signal transduction [GO:0007165]","cyclin-dependent protein kinase holoenzyme complex [GO:0000307]; cytoplasm [GO:0005737]; nucleus [GO:0005634]","cyclin-dependent protein kinase holoenzyme complex [GO:0000307]; cytoplasm [GO:0005737]; nucleus [GO:0005634]; ATP binding [GO:0005524]; cyclin binding [GO:0030332]; cyclin-dependent protein serine/threonine kinase activity [GO:0004693]; G1/S transition of mitotic cell cycle [GO:0000082]; protein phosphorylation [GO:0006468]; regulation of G2/M transition of mitotic cell cycle [GO:0010389]; regulation of gene expression [GO:0010468]; response to organic substance [GO:0010033]; signal transduction [GO:0007165]","ATP binding [GO:0005524]; cyclin binding [GO:0030332]; cyclin-dependent protein serine/threonine kinase activity [GO:0004693]",76.2458980186837,0.570389963770144,0.0519431962418299,35.1484680167635,0.0708602932983479,0.853280985770921,45.7954450904413,-0.00833530473283034,0.877203810349843,64.922296886162,-1.21898614397722,8.05936509625355e-05
"PHYPA_014894","A0A2K1JUB4","Pp3c11_11230","(1 of 34) PF03195 - Protein of unknown function DUF260 (DUF260)","LOB domain-containing protein","GO:0005634; GO:0009755; GO:0045893","hormone-mediated signaling pathway [GO:0009755]; positive regulation of DNA-templated transcription [GO:0045893]","nucleus [GO:0005634]","nucleus [GO:0005634]; hormone-mediated signaling pathway [GO:0009755]; positive regulation of DNA-templated transcription [GO:0045893]","",215.359910103743,0.0577546133702128,0.836226249842218,62.9329670682645,0.140482767173997,0.681555258401841,134.909984697022,-1.7742406179327,6.68775910292789e-09,141.912903188532,-1.59162136328969,2.45690811659856e-10
"PHYPA_016208","A0A2K1JQK5","Pp3c12_13020","(1 of 34) PF03195 - Protein of unknown function DUF260 (DUF260)","LOB domain-containing protein","GO:0005634; GO:0009755; GO:0045893","hormone-mediated signaling pathway [GO:0009755]; positive regulation of DNA-templated transcription [GO:0045893]","nucleus [GO:0005634]","nucleus [GO:0005634]; hormone-mediated signaling pathway [GO:0009755]; positive regulation of DNA-templated transcription [GO:0045893]","",162.852007114645,-0.290432748202135,0.315923540152642,84.9013251824866,-0.613153507363463,0.0998485326014882,152.090135073816,-0.00605515175090221,0.999993322508911,95.5301346395922,-1.11484465092371,0.000151813050291047
"PHYPA_016313","A0A2K1JQW8","Pp3c12_15000","(1 of 36) 1.1.3.9 - Galactose oxidase / Beta-galactose oxidase","Galactose oxidase-like Early set domain-containing protein","","","","","",2769.7931179914,-0.620174383944678,0.000685557715595189,1473.45819979572,-1.94202477590623,6.90142934890697e-09,2921.60673443612,-0.00724782117987089,0.999993322508911,1328.25113643629,-1.82792474417312,2.08492616234103e-25
"PHYPA_016367","A9TX19","Pp3c12_16500","(1 of 71) 1.11.1.7 - Peroxidase / Lactoperoxidase","Peroxidase (EC 1.11.1.7)","GO:0004601; GO:0005576; GO:0006979; GO:0009505; GO:0020037; GO:0042744; GO:0046872; GO:0140825","hydrogen peroxide catabolic process [GO:0042744]; response to oxidative stress [GO:0006979]","extracellular region [GO:0005576]; plant-type cell wall [GO:0009505]","extracellular region [GO:0005576]; plant-type cell wall [GO:0009505]; heme binding [GO:0020037]; lactoperoxidase activity [GO:0140825]; metal ion binding [GO:0046872]; peroxidase activity [GO:0004601]; hydrogen peroxide catabolic process [GO:0042744]; response to oxidative stress [GO:0006979]","heme binding [GO:0020037]; lactoperoxidase activity [GO:0140825]; metal ion binding [GO:0046872]; peroxidase activity [GO:0004601]",89.7699671830469,-0.00888523581938362,0.981518298575961,33.8497861957147,-3.05393350753406,0.000256970424021911,76.9531997751868,-0.00188234310032278,0.999993322508911,46.3620760833976,-3.82956755393694,1.9312649928884e-13
"PHYPA_016522","A9S3Q3","Pp3c12_20420","(1 of 12) PTHR14187//PTHR14187:SF5 - ALPHA KINASE/ELONGATION FACTOR 2 KINASE","Uncharacterized protein","GO:0005524; GO:0140662","","","ATP binding [GO:0005524]; ATP-dependent protein folding chaperone [GO:0140662]","ATP binding [GO:0005524]; ATP-dependent protein folding chaperone [GO:0140662]",66.6793392543739,0.0832170857648112,0.808898317419066,42.8325638210508,-1.23585744599622,0.0133803493900446,64.5432217703506,0.000289613134849686,0.999993322508911,44.8570017728443,-1.52223439606852,0.000214114078750017
"PHYPA_017027","A9T8B7","Pp3c13_5750","(1 of 3) PTHR34109:SF1 - DESSICATION-INDUCED 1VOC-LIKE PROTEIN","VOC domain-containing protein","","","","","",1628.58078379746,0.172607065633182,0.5467901551773,465.626086864341,0.753191678350309,0.0394125093320287,907.751746682133,-2.11234919650327,1.72959266130708e-06,1173.64473527545,-1.40566368370413,5.83801265052696e-08
